OBJECTID,GLOBAL_ID,DISTANCE,STARTPT_ID,ENDPT_ID,ENRINFO_ID,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
1564,1EE4F425-CDD2-4992-849E-1A1FA02AAE62,87,1CB3C95F-7DFA-4657-AFF1-05339F572C43,506629F8-1F94-4028-BA84-BC796CEA27E1,1C1942C7-EF98-45A3-AD8E-5565CB5FDA5A,0,0,1,0,0,0
1565,68F0805F-0FC0-4A53-9152-C7F790D4F383,80.74,506629F8-1F94-4028-BA84-BC796CEA27E1,4237C83E-7850-4202-A037-08C3D36BDACB,EDE8187C-648E-43D6-BDC3-729DC1CF4421,0,0,1,0,0,0
1566,7076011C-8178-4FE5-8762-051C0C509FA3,44.56,4237C83E-7850-4202-A037-08C3D36BDACB,A15622B3-8297-4CFB-8BA9-7471CFC1D789,1E5FCCAD-98CD-4915-9031-029F87C2609A,0,0,1,0,0,0
1567,B8411A05-90BC-4FA7-BB29-46FA22F0C3BE,111.04,A15622B3-8297-4CFB-8BA9-7471CFC1D789,B3A1A1F2-AE9C-4546-9334-8109720F1076,6B58684B-0FE8-4B11-B18E-7DF4E1CD3E07,0,0,1,0,0,0
1568,5F3A9375-3621-495B-94DC-F34AAB8F841C,74,B3A1A1F2-AE9C-4546-9334-8109720F1076,FF9C8EA3-6554-41C4-BFFB-A73D3B25D908,1D01C384-960B-47E0-9EB1-89E8843F55D8,0,0,1,0,0,0
1569,7A6CBD7B-890B-4C47-96CF-DCE1FCBE9F2F,80.36,FF9C8EA3-6554-41C4-BFFB-A73D3B25D908,A96ED049-9659-41F1-9FEF-B79508DABFB6,CDB4709C-3C1B-419D-9D7F-B32F38447465,0,0,1,0,0,0
1570,CA7575B2-74FF-4D0C-B2EA-65DDE5BDF282,41.21,A96ED049-9659-41F1-9FEF-B79508DABFB6,B96228B5-8B65-4F6A-8C67-7B079BCBFEA8,0680A17D-8956-490B-8983-C3867F84F392,0,0,1,0,0,0
1571,DD25BB39-426E-4ADD-84FE-32AF35251D89,30.61,B96228B5-8B65-4F6A-8C67-7B079BCBFEA8,5C78D04E-0666-453A-88FE-07D728409515,ACB8D934-1B58-4436-9C62-7D6E607E77BF,0,0,1,0,0,0
1572,5B449DC1-1FE7-4566-9B9E-0B125A424E93,63.81,5C78D04E-0666-453A-88FE-07D728409515,F8BCCD40-E24E-486B-88D2-E98E31A19D8D,9C46AD06-5D53-4FD9-B1EC-9155CBED7295,0,0,1,0,0,0
1573,C315D126-7A06-40C9-AA08-02941078300F,55.39,F8BCCD40-E24E-486B-88D2-E98E31A19D8D,BC5822EB-7F7E-4AF2-A946-5AA6A5273B0D,77AACAF3-59E5-42E6-A68B-1611790C47F8,0,0,1,0,1,0
1574,B80342D5-13FD-4F4D-8DD4-A45C6F20D33B,104.66,6E7D6B56-02C2-4270-8581-911D95C8EEE6,CF8A5DB5-F1DC-4D74-9239-73B052073570,86449B73-BF93-4D34-B4C2-6ED3CFD3A792,0,0,1,0,1,0
1575,7886A35C-6086-485E-820A-306B0BECAA2A,79.05,CF8A5DB5-F1DC-4D74-9239-73B052073570,055FACDF-C464-4C64-88C4-16ED9CC2E311,1DE63023-9A1C-46B0-A042-B6D3D7B01354,0,0,1,0,0,0
1576,1340A9F7-54E9-4410-A5E2-E63BD5AF5728,79.61,1E54FBB9-6F59-49F8-B81A-B12BAD389031,8D3CA2CC-BD41-4DD3-8E13-6CA85D196A87,D74A147B-55D2-4D78-B085-AE3BF8C2587B,1,0,1,0,0,0
1577,44EE83D9-A9C7-4377-A12C-2553E9368065,48.1,8D3CA2CC-BD41-4DD3-8E13-6CA85D196A87,84D865E1-E167-469C-B1E2-7880150BEC84,2E6C0164-FC97-411A-ADFE-E376783DBB4E,0,0,1,0,0,0
1578,7B59654B-037E-4FDC-B398-DA9DED119D39,72.09,84D865E1-E167-469C-B1E2-7880150BEC84,0D129FA4-2E4F-4CBF-846D-A600F4A45D0A,1CA0C990-7D11-4BEE-8B1C-F5F53D82DEEE,0,0,1,0,0,0
1579,46D5EB31-462B-4AFF-A7B2-E282F11AC1C1,80.83,0D129FA4-2E4F-4CBF-846D-A600F4A45D0A,4966CEE7-F79D-449C-87B2-70F77F8D96FD,76678535-FE39-42A3-B1CB-96058340971F,0,0,1,0,0,0
1580,526783E4-5A8D-45EA-BDB3-EEE857FC4EA4,71.93,4966CEE7-F79D-449C-87B2-70F77F8D96FD,EF22220B-9171-4489-B645-39A414C288B3,94D07D1D-A024-4AAA-91DE-1E60AEEE47D7,0,0,1,0,0,0
1581,2FFC6E25-67DB-4ED9-917C-6CC0ABB4BE69,89.7,EF22220B-9171-4489-B645-39A414C288B3,DB43AF3D-3CCB-45E0-B80D-55D990E28C07,2A575593-E8A0-4564-B510-6FA2F2DF5445,0,0,1,0,0,0
1582,68FA7AF4-3E68-468E-A03A-CA39ED8538D4,84.72,DB43AF3D-3CCB-45E0-B80D-55D990E28C07,ACB6DDA5-FD1A-4932-A395-3F589D823966,3CFE1C84-1276-4C2C-AED8-968B1091A2C4,0,0,1,0,0,0
1583,C1D57D25-EBC4-4262-B5F3-32E5D69933EA,76.62,ACB6DDA5-FD1A-4932-A395-3F589D823966,6AEF6627-789C-425C-8C91-CB0B083E2F9E,FBE76310-E364-49B0-99E1-286E4C15D796,0,0,1,0,0,0
1584,DD79DAE0-FA1B-487F-8C08-2FD82ECD1780,116.72,6AEF6627-789C-425C-8C91-CB0B083E2F9E,7C193BBF-5F85-42F1-88FA-C6F25CF88957,4E730A9B-A138-48E2-B9B9-CDE0C6872BDB,0,0,1,0,0,0
1585,8140038D-1810-4EF8-8DEB-065C31FD9F4B,87.08,C4EB1112-2F4F-4CE9-A5E0-39C645AA1007,BDB718AF-ACF5-4B46-AA8A-3465286E98E9,A622A2A5-597A-4CE5-A3F6-DEA5859EB6FB,0,0,1,0,0,0
1586,56766C27-4958-417B-AE1D-A424C053362F,82.46,BDB718AF-ACF5-4B46-AA8A-3465286E98E9,823C5050-9CCA-45C9-9D9B-3FD5DE34AA3F,8BF3DCD0-7A9F-4BD8-9281-77BEAE4C9B66,0,0,1,0,0,0
1587,3B96CFDD-2ECA-418A-9447-8A70A60F58C0,76.04,823C5050-9CCA-45C9-9D9B-3FD5DE34AA3F,FF037092-85BF-4EA3-933D-D891F16C9CD8,A1B7CDD6-DA76-4D0F-AA69-D294F4F65B5E,0,0,1,0,0,0
1588,83B5F21D-CFD2-4883-90FC-E103EAB107A2,82.47,FF037092-85BF-4EA3-933D-D891F16C9CD8,79458C0C-0C81-45EC-8877-8F7D802DE0A9,A14AE8CD-08BA-402A-BCA2-D3F5FDC1E786,0,0,1,0,0,0
1589,8F3CC411-A096-4A8D-AC44-A6DD489A7EAD,92.33,79458C0C-0C81-45EC-8877-8F7D802DE0A9,CCD996A4-F679-4B81-BFF7-D8915321640C,FD38BA87-F2C8-4548-9B78-CA8566615D02,0,0,1,0,0,0
1590,F579D16E-6CD6-40E1-A6E2-4A12BD1B2B57,63.01,A32B27B7-DC74-42B1-8A33-244A6BA98D9B,B581F530-E302-4621-BBB8-F6956283868A,924FEFF4-1E40-42FD-ACE3-B5AEB6AE9695,0,0,0,0,0,1
1591,C256D591-5A76-4818-82B9-C03CF0F01A09,72.7,B581F530-E302-4621-BBB8-F6956283868A,CD609B54-0971-49A9-BAC1-E911C5D042EF,41FC96BB-35A4-438D-99BA-85D9ECA7C8D0,0,0,0,0,0,1
1592,5C62FDED-1B43-4D68-9CA2-74309ADE4CD1,35.12,CD609B54-0971-49A9-BAC1-E911C5D042EF,F51CF000-412B-4264-BE09-30027D932C82,1E41BCE3-C714-4474-ADC7-67C6C5182E7D,0,0,0,0,0,1
1593,7BF2B754-53DC-4677-ABDF-BA78F25EA69B,29.27,F51CF000-412B-4264-BE09-30027D932C82,A56AAD28-2468-4BB1-A5BB-F3AC4D896ADC,1E41BCE3-C714-4474-ADC7-67C6C5182E7D,0,0,0,0,0,1
1594,10F12D89-9514-4200-9967-458E30D2C984,118.81,8B15B21F-19B4-4838-B0D5-444CA5F28B40,018CD5D6-930C-4BCF-8613-3C7FDDC9999B,FBC58D7C-1E7A-433F-A4B7-BAC1B5608F10,0,0,1,0,0,0
1595,F5AD7BAF-A628-43EC-AF9C-CA96C52B2F0C,79.51,018CD5D6-930C-4BCF-8613-3C7FDDC9999B,3318BF17-2AFF-4E8B-BE8A-7E4B0DD4CD4B,A085B4B1-C7D0-4C72-88AD-87F897529EC1,0,0,1,0,0,0
1596,79ADBA4B-8474-4CD3-BE94-E0D4EC4D3D81,73.33,185D5792-9598-4141-B2B3-7AAFBEA5125A,B01B0D3F-BBAE-4E9F-952E-B91668E3EE45,8AAAB52F-6FC6-4C91-A645-E95D750C6114,0,0,1,0,0,0
1597,02B31D35-5B20-49A3-A605-8FDAB271E6D5,81.83,B01B0D3F-BBAE-4E9F-952E-B91668E3EE45,73F057D8-9353-4B6B-BF9B-66E8EE9833E0,A738E8AB-33F3-4B23-B01E-D8B7BB794891,0,0,1,0,0,0
1598,FE92DB33-ADE3-43BF-97E1-017163470864,41.79,73F057D8-9353-4B6B-BF9B-66E8EE9833E0,BCBA9FBA-E7CA-430B-BAAC-2E1E3036301C,9F9B40C6-F861-4F9A-84B4-829106548639,0,0,1,0,0,0
1599,07015300-004D-44F0-B547-ED00DE52ED66,67.97,BCBA9FBA-E7CA-430B-BAAC-2E1E3036301C,04ACAD89-04A2-404F-AA1F-74D0B33D2B9E,88E16483-3368-4C21-BD86-3D1B6909F65C,0,0,1,0,0,0
1600,556137A6-FFAD-48DE-AB71-85EBA7A6A77C,38.99,6E313BB9-0864-47B1-9787-EB0FFABB534B,CFE7CF3D-905E-4A7E-8FE1-931FE2BD20D9,5FFD3D94-4593-4288-A276-B643430721A5,0,0,1,0,0,0
1601,EC2BD855-7413-45FE-B343-E0D3D23DF4AC,57.41,C2E88A8A-4E68-4122-9838-140994384A17,31AC66FF-0153-4BDF-8CC3-B9E60182C1EE,5B3D739C-B1F8-48D9-844B-EACB0A1D9AD2,0,0,1,0,0,0
1602,710E739A-F30B-47B4-A8EE-CAAE75876A4D,118.32,31AC66FF-0153-4BDF-8CC3-B9E60182C1EE,421ADCE9-23AA-4734-BD24-F3E5AECEFE5C,9FE781AA-D859-45E6-A99E-C4633494EFA4,0,0,1,0,0,0
1603,D8A91B16-B32B-4FAB-B8EF-826E5CD90537,95.25,421ADCE9-23AA-4734-BD24-F3E5AECEFE5C,61993EB0-7D0B-4200-B37F-7233FA29F227,4E69BDF7-E3B7-48D1-9590-2FBE771BE14E,0,0,1,0,0,0
1604,6A330166-DB7F-4E28-AA86-C811C3B123BE,17.7,A32B27B7-DC74-42B1-8A33-244A6BA98D9B,5B6C571D-61F2-4980-8092-7985CDB08A91,992C3F2B-F276-4E6A-A75C-F5C0B4D64B9D,0,0,0,0,0,1
1605,D9685E48-223A-450D-A0B0-1B285D778558,58.29,CF8A5DB5-F1DC-4D74-9239-73B052073570,0DCAC1AE-3E86-4BED-903C-E60D0E66A5CD,54B7C020-0FA7-429A-84BD-A4451BCDECA6,0,0,1,0,0,0
1606,F66CE313-398E-46DA-AA66-AE5010EE10C9,113.83,0DCAC1AE-3E86-4BED-903C-E60D0E66A5CD,BCB7E6F3-7AF9-434E-9452-584DA0AFD6C2,487A6BFE-4986-4A60-A4B2-279944033D10,0,0,1,0,0,0
1607,CA82190D-B342-49D3-BCA4-1D735231A211,100.71,9333575C-F7A7-47A6-81B5-B83C8EE873FE,B936E3F9-37E7-4178-921D-12FB12BF17E1,6C457728-CCEE-4C44-A565-F9A9F6A095C9,0,0,1,0,0,0
1608,56D72C73-FBF5-4687-8A40-F21E35B71513,83.7,B936E3F9-37E7-4178-921D-12FB12BF17E1,BE5D8BC2-77A5-4B33-9220-D256C60B77D8,BE9FAC53-4C16-4A40-9EE5-DB79518FA01B,0,0,1,0,0,0
1609,F8739A15-528E-48A6-A047-F0E54871B16C,101.48,BE5D8BC2-77A5-4B33-9220-D256C60B77D8,8206147C-423C-4F5C-81FA-C41E9D5BF1B6,DCCB8BF0-776B-4297-80F1-CBE461830F24,0,0,1,0,0,0
1610,5AA23D72-BD77-4D22-9498-FF67FEB6D8B0,45.65,041ED958-125B-408F-B3F0-0522A3BCE55C,7B6313E9-E0ED-4C31-B07F-2E86BBDA40EA,40BF287E-AD36-4D74-AD57-F23C224539ED,0,0,1,0,1,0
1611,7381BCCD-5D91-43EA-82C1-9335D74100D8,60.14,8FD9FC89-F0C8-44F5-A7D3-87314E290486,93A3137D-E94E-40BC-9DDF-5BF27C7C44CE,D5066AF9-3D9D-40C6-A9C5-A3E6B3701254,0,0,1,0,0,0
1612,62CB23ED-1CBD-4F4D-89C4-9B65A1DFF3E1,58.88,93A3137D-E94E-40BC-9DDF-5BF27C7C44CE,81A46AC3-E030-47D5-AC91-8122A5A2BDAF,97F00DAC-AA7F-4F7E-91B1-13F68F8BD57F,0,0,1,0,0,0
1613,23A4DBBD-FB44-4097-9C5A-F41EDFE4F10D,51.29,3AFD3DF0-DB93-422F-A031-A55DD9F8DD6F,28FAB5D8-26B4-4876-B594-21C545DA78F5,001CD661-368F-4838-9B14-2143381C6C65,0,0,1,0,0,0
1614,956BDBDC-7B11-4D04-A0C1-D8182C302E53,106.63,28FAB5D8-26B4-4876-B594-21C545DA78F5,D912C2D1-2311-45E6-9779-49B0B4B0564E,5C26F56D-F935-4215-91AA-72D4BF014CD4,0,0,1,0,0,0
1615,BF817381-EFDC-46BA-A057-78BAFA6DBC13,57.96,D912C2D1-2311-45E6-9779-49B0B4B0564E,6AC76120-2BBE-4A49-ACDA-CBE86B6794EB,5E84BAF1-9873-4487-951D-9F7181CC1E68,0,0,1,0,0,0
1616,19CE5BDF-B40C-4398-BBE6-873A1EC55044,96.45,AA6CD5B8-D1E6-4FCA-A2A5-577996A893B1,206367F4-F730-450A-BC72-1A72809AC486,E737591F-1633-4883-AA8B-200EBDABCE5F,0,0,1,0,0,0
1617,FDC24104-6F56-4FBB-B3D3-CCA5FBDCC0FD,58.37,095AC40C-192E-48F2-9F15-C1F38D1DDB31,7627CD21-9A7D-4C0A-9160-5A8396AB778C,2DE9AC29-F794-4466-9467-AFD647401390,0,0,1,0,1,0
1618,13323CE5-858A-4C10-AFDF-01527140F1A1,51.04,7627CD21-9A7D-4C0A-9160-5A8396AB778C,91EF9738-B6B2-4F4B-88FA-B773107ACFBD,7B53FCC8-386B-42E2-AF17-D01F3729F49F,0,0,1,0,0,0
1619,09779848-B4BA-46EC-9572-EB0E13515B04,42.31,91EF9738-B6B2-4F4B-88FA-B773107ACFBD,E94B901D-1A4D-4B6B-A3AF-EBD35ACFD4AA,76983F8F-2308-47DC-9417-E7A1F146FCD5,0,0,1,0,0,0
1620,B1BBD1C0-8F94-44F5-B7FA-5A8C3C68F773,36.2,E94B901D-1A4D-4B6B-A3AF-EBD35ACFD4AA,F20E7FD7-3923-487D-A066-BCD435A80406,7B6E0EA4-4F7D-475E-9F19-7092F9634952,0,0,1,0,0,0
1621,96BFA77F-B08C-483B-B2A3-6679279D2DC4,34.95,F20E7FD7-3923-487D-A066-BCD435A80406,0D5E6D95-9DA4-448A-A755-10F7DE0242D8,1CE513CB-9F2C-4CDC-8269-3F7ACB83DF55,0,0,1,0,0,0
1622,1D238074-C252-4C5F-97BC-E5248BF38350,75.29,0D5E6D95-9DA4-448A-A755-10F7DE0242D8,5FF7B60D-AD19-4233-AF17-CF1559A46AEF,F84EDF69-743F-46BA-A804-19103B61CB4A,0,0,1,0,0,0
1623,48C82401-11D6-4EE0-A149-63E5A337965E,68.82,5FF7B60D-AD19-4233-AF17-CF1559A46AEF,7FEF7668-B55E-4CA8-B181-24166B9CEE42,0416C2D6-CB07-4825-A660-3C1AB5AD6E48,0,0,1,0,0,0
1624,5A442657-040A-40FC-88A8-3BE004FECF11,71.16,7FEF7668-B55E-4CA8-B181-24166B9CEE42,C461C871-B461-41DC-A57D-24162B6A9241,3B2177C4-DBF6-4481-A442-1E68489A4603,0,0,1,0,0,0
1625,9AC9D595-BABE-458C-80ED-4FF51292A2C2,45.14,C461C871-B461-41DC-A57D-24162B6A9241,B6E14BFC-A905-403E-BDF6-16E9DA4C7176,0EAC9EC3-6A26-49C5-8D21-188EA29D45D0,0,0,1,0,0,0
1626,0BD00AFC-BA2D-4684-9C91-9E0C4DD61603,49.28,B6E14BFC-A905-403E-BDF6-16E9DA4C7176,FB6859B7-7FDA-409D-80F7-9FC6FE83F9DB,9EAD72F1-613F-4FA1-9AEC-E973267FB681,0,0,1,0,0,0
1627,D35620C2-1264-4517-9226-4F5469C7E5D8,95.9,FB6859B7-7FDA-409D-80F7-9FC6FE83F9DB,9BAF46C9-E4E5-4744-BD26-0A6C1BC04A42,E53D1FA6-1ACD-4F6F-A040-5974A59D9DC8,0,0,1,0,0,0
1628,15465634-9B99-4AED-8CCC-75C05DEC6107,71.16,9BAF46C9-E4E5-4744-BD26-0A6C1BC04A42,CA9BCF49-8510-4D81-A289-E21F762976FA,0FF1F4A7-2A8B-4B5B-AFFC-6BD0675EAF14,0,0,1,0,0,0
1629,31581FCF-611A-472C-A7C4-04A85A79CCC6,43.69,CA9BCF49-8510-4D81-A289-E21F762976FA,BE5D8BC2-77A5-4B33-9220-D256C60B77D8,E34E2236-DF8F-45FF-AC47-CCEE5F47634D,0,0,1,0,0,0
1630,D5DD98F6-098F-400A-8C55-5EE8C640554A,31.29,B32902E3-A5BC-4725-8918-C580F400954E,A932C218-B4C3-4061-A13D-DE97C4C298FA,D0C4CB1A-B466-4AD7-B97B-271D521DE256,0,0,1,0,0,0
1631,4DCF67FD-5219-4F6A-AB3F-BE1443BD265F,47.74,A932C218-B4C3-4061-A13D-DE97C4C298FA,E0B9CCFA-CD71-40FD-B582-0C6A1662310A,AFA7E0CC-FC2F-4990-8070-4B4E128ECFA3,0,0,1,0,0,0
1632,F77B4B10-6D5E-4996-8748-8495274A9917,30.54,7627CD21-9A7D-4C0A-9160-5A8396AB778C,C88EBECF-D845-4406-B01C-0B1C8D64F538,E61849D5-F82B-40D2-B5D7-BC9928252F1E,0,0,1,0,1,0
1633,0C11B0FE-A469-42C4-B761-8D55E4DEE88A,27.45,C88EBECF-D845-4406-B01C-0B1C8D64F538,3CE681C5-C2BC-4110-853D-AE79B57D75A8,888D478D-E34C-4ADC-8F26-7D9FB878C09D,0,0,1,0,1,0
1634,C043F762-D527-4D71-98E4-42946FD4A397,74.68,3CE681C5-C2BC-4110-853D-AE79B57D75A8,93CA7A06-EEA2-4E52-B9C6-3452D51197F3,D6B17099-63A8-416E-ABAA-CC51BF2955B6,0,0,1,0,1,0
1635,75350AFD-ED0E-41EA-A984-95E1A716D67C,106.36,93CA7A06-EEA2-4E52-B9C6-3452D51197F3,FCF715E4-2F7D-4E06-8120-23E273FB7210,A981656E-4C4E-4C86-8B0D-5E681C144726,0,0,1,0,0,0
1636,BD50C9B2-D95D-4248-AFA8-3427914F6BE7,54.35,FCF715E4-2F7D-4E06-8120-23E273FB7210,E3F3595D-1C08-4495-B987-E580960677BF,93234949-E1D8-4A02-BC50-FC577FBB7B5F,0,0,1,0,0,0
1637,9A97D520-3018-449B-8284-D3E8609B9DAE,112.81,E3F3595D-1C08-4495-B987-E580960677BF,1CBD513B-D713-4E9A-AB45-2A61AF8CB13B,C91DE05A-EB8C-40E1-B2A0-4FD481526F10,0,0,1,0,0,0
1638,29A96AF5-DF54-43DA-887E-D86A353FF673,61.27,1CBD513B-D713-4E9A-AB45-2A61AF8CB13B,4DF24B97-2C75-4A85-88C4-3E19390A0A87,77DFC3BF-7C5D-4D6F-B55C-EB26C49D0B73,0,0,1,0,0,0
1639,1D803E51-1120-45A1-A9EC-8C2EF4350B66,63.9,4DF24B97-2C75-4A85-88C4-3E19390A0A87,B936E3F9-37E7-4178-921D-12FB12BF17E1,D035834E-7169-4775-A1C6-FE745D6D9115,0,0,1,0,0,0
1640,0A7EACFB-A9C0-4074-A76A-5DDD3B64819F,34.55,B936E3F9-37E7-4178-921D-12FB12BF17E1,5CA54530-6C3D-489C-868E-C703DD5012CD,7F1B1FCD-C6E3-4912-B64F-E4A1C0EAA554,0,0,1,0,0,0
1641,D9CA219A-37AD-4CAA-96F1-E788AAC178C6,23.03,5CA54530-6C3D-489C-868E-C703DD5012CD,D20E010D-5E48-4D0F-A214-4EEAE62EA6C4,8CDFC0CD-056F-4DF2-99B3-E5A0B8369CF9,0,0,1,0,0,0
1642,6C1D8A30-2519-4273-81B5-B1F757056B82,46.7,C50B5D4F-713F-4BDA-9D65-5BF4E2D2BEA4,F0519DE6-4A1C-498E-BE82-7938E9854731,4C519741-B084-45A1-BF95-39EEAEEFA5A0,0,0,1,0,0,0
1643,22C35E62-E946-4D9E-B5A9-DEC517BA8BB1,37.68,F0519DE6-4A1C-498E-BE82-7938E9854731,EEF2142C-AB66-4C93-8A86-711892DDAF07,4D8BFEA2-3929-4135-8993-CDBAE0DA6D35,0,0,1,0,0,0
1644,CC3C6039-1766-4C71-AA1E-896BA5FAF18E,71.07,EEF2142C-AB66-4C93-8A86-711892DDAF07,20AF41F7-391C-4103-B776-93E212093F1F,CEBDCF4E-482F-424E-8A09-3639F2D73CD3,0,0,1,0,0,0
1645,EA217329-8610-4537-BCFD-C957837BAAF5,40.09,20AF41F7-391C-4103-B776-93E212093F1F,BAC5800A-44EC-4334-8B93-21B1B78FAD95,426098B8-0D5A-4E1A-A828-3FE0954EB4A8,0,0,1,0,0,0
1646,CD6F1B48-687D-4223-8C30-08A072D4F200,45.61,BAC5800A-44EC-4334-8B93-21B1B78FAD95,DB43AF3D-3CCB-45E0-B80D-55D990E28C07,86C563B6-A85B-4F98-B11C-6CA45EA25FDB,0,0,1,0,0,0
1647,8802D6BB-66F2-4926-8235-A5185736DA76,55.27,DB43AF3D-3CCB-45E0-B80D-55D990E28C07,140CE1D6-5D57-49A9-AE89-AFC0A94CFF62,DA78D39B-2677-4887-BCD3-B30E3B12498A,0,0,1,0,0,0
1648,BC4F82BF-61CE-493F-BC24-B4845A3D487D,76.73,140CE1D6-5D57-49A9-AE89-AFC0A94CFF62,59B4E894-FEFA-465E-8E87-43F866515CCD,4EB1985F-2A86-4760-8537-681E163C91C5,0,0,1,0,0,0
1649,A3E840A9-7478-49E1-AA44-019DED1E0D8E,71.51,A32B27B7-DC74-42B1-8A33-244A6BA98D9B,B581F530-E302-4621-BBB8-F6956283868A,9E849F48-9912-4907-9096-BFDC39136BEC,0,0,0,0,0,1
1650,903CD647-A503-4DE7-980F-761429440B2E,193.58,B581F530-E302-4621-BBB8-F6956283868A,844011BB-2C80-41ED-95FD-B4E30EAD545D,5019C6FE-DDA6-4F4B-83FE-2B68F703EEF2,0,0,0,0,0,1
1651,7950BEE5-FE02-4BA9-B9A6-CC0D646572E3,80.05,844011BB-2C80-41ED-95FD-B4E30EAD545D,84454E4B-EA21-45C8-B34D-553B5C5A2E56,5019C6FE-DDA6-4F4B-83FE-2B68F703EEF2,0,0,0,0,0,1
1652,4E07CEAB-E4A2-4C6C-AA06-E81D282C3003,33.97,041ED958-125B-408F-B3F0-0522A3BCE55C,6FBE2A97-E022-4182-A300-2C4F7878F382,79319AA8-7FCE-4C0E-B581-7ADC6B50523E,0,0,1,0,1,0
1653,1A99E11F-B5E3-42FE-BE76-AB7A62EB5CCA,81.22,6FBE2A97-E022-4182-A300-2C4F7878F382,93CA7A06-EEA2-4E52-B9C6-3452D51197F3,1045ABD3-89A6-4795-9996-B5A0FD0CFD0C,0,0,1,0,0,0
1654,F4021A34-20FF-4757-990C-5B0B262FCDFC,66.52,93CA7A06-EEA2-4E52-B9C6-3452D51197F3,AA7250D9-B2ED-4B51-BCE5-EDABAD8CA653,08D4B2FF-AB77-4F03-8831-8D7F2A2E5595,0,0,1,0,0,0
1655,C829AE75-9272-40D0-A1B9-FE91DCD7B0F3,85.35,AA7250D9-B2ED-4B51-BCE5-EDABAD8CA653,7FEF7668-B55E-4CA8-B181-24166B9CEE42,C4F990B0-8E78-44D5-A3AD-A803BBD3D2A6,0,0,1,0,0,0
1656,56966DEF-5AEF-4B34-A276-A6C6BD7032F6,71.16,7FEF7668-B55E-4CA8-B181-24166B9CEE42,C461C871-B461-41DC-A57D-24162B6A9241,44C02874-F2D3-4F1B-9518-99E209286CA5,0,0,1,0,0,0
1657,540C9B5D-9496-4575-9D60-4A6E5A882F4B,43.72,C461C871-B461-41DC-A57D-24162B6A9241,B6E14BFC-A905-403E-BDF6-16E9DA4C7176,E3175EC6-4BFC-4917-9812-CCB9AC85DC5D,0,0,1,0,0,0
1658,D67A86B4-677A-434C-B81B-1EF76AE08887,158.04,B6E14BFC-A905-403E-BDF6-16E9DA4C7176,4AAD14A6-858A-47F2-A39A-764720EDA54D,E0DE1A99-4DE3-4D39-985E-B25F68D7C80C,0,0,1,0,0,0
1659,F9BFA1AB-CFDF-457C-9024-8145CC956FA6,115.43,4AAD14A6-858A-47F2-A39A-764720EDA54D,3BAFC6AD-2171-4AE8-8315-26A94EF39617,66749E45-1B91-440B-B586-63F68313821A,0,0,1,0,0,0
1660,97375D94-530B-4A3E-8B45-4DADC1440E10,157.46,3BAFC6AD-2171-4AE8-8315-26A94EF39617,2710EEC5-6285-48EC-A8DA-7A58AE151BBA,6FAA5B2B-183A-4B39-BB2C-0A58D336E40F,0,0,1,0,0,0
1661,96BA64DC-432B-4CE4-9F9E-C03CF8BF1029,98.18,695A9345-3639-4D0B-BF36-C92077A7B730,5AB5E020-8FC1-4E1B-8948-FDAC97B34538,3EAF3CB6-951E-4727-8C5B-0A62F3E469F5,0,0,1,0,0,0
1662,59E8A64D-865C-4D93-80B1-B3CFA8FB622F,51.53,1A7561D4-B5D9-4828-B014-0C0A403B78A8,C2E927E5-9306-47A0-AD01-4E0F17BBE4F3,63AC1B8A-B64F-4999-96C6-252E0633AF1F,0,0,1,0,0,0
1663,2D10A4A6-4879-4BA8-B299-ADC930346813,62.13,C2E927E5-9306-47A0-AD01-4E0F17BBE4F3,87316EFF-3BA3-4CB5-AD6A-02F35DB8ABDB,6DED1D71-5999-464D-8828-7259EEBDCA3F,0,0,1,0,0,0
1664,0CAAE77F-2580-4495-8B26-6F5A06FEAC85,65.17,D60F7C35-3A47-412E-BC1A-F641E53730A8,4DD26D35-CFFB-488F-AA5C-781EEDCC41BE,0CA15B3E-AD3B-49AF-9D7A-E32EA8800106,0,0,1,0,1,0
1665,CE45B777-AED6-4414-939E-2E88DA0E9EE3,56.41,518E1D0F-99CF-4B80-8FF3-A3852672AAF4,EF6DA284-A6CD-4A43-BD7F-A6744763DE45,6B724408-5138-4DDF-B5F6-F56BA9D2C1DE,0,0,1,0,0,0
1666,C8F16C13-A000-4C4A-8239-C22D93721127,41.54,EF6DA284-A6CD-4A43-BD7F-A6744763DE45,AABFF29E-0AC6-4E62-982C-63DA34FDDEDC,B6ACE3C0-16F8-4A01-BE1F-772369ED9ABB,0,0,1,0,0,0
1667,C30D6A93-0733-4906-AC7C-9DB1ACAD34C3,32.92,A100490F-4B23-4E02-B24A-AA3FCDF62F22,B800B453-2AB9-4C61-8E9A-3ED82170DD9E,518FA1EB-5DC6-4DCE-A8C1-D7B8A42D574C,0,0,1,0,0,0
1668,61D0EE1C-11D8-43AF-A721-FB5D2238FBD9,94.78,B800B453-2AB9-4C61-8E9A-3ED82170DD9E,209563D2-DFFB-4F8C-8E26-03F70976B9BD,C67C6419-0878-49FF-9A51-D42E3B9964A5,0,0,1,0,0,0
